"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총인원"
"3100000","310000001020080003","2008-10-10","","01","영업/정상","0000","정상","","","","","978-4775","0","","서울특별시 노원구 중계동 506-1 건영옴니백화점","서울특별시 노원구 섬밭로 258, 건영옴니백화점 520호 (중계동)","01779","웰리스 동물병원","2025-08-21 09:18:53","U","2024-12-07 22:03:00.0","","205645.891969072","459609.012509743","","","","",""
"3210000","321000001020250004","2025-08-25","","01","영업/정상","0000","정상","","","","","02-2039-9780","37.88","","서울특별시 서초구 잠원동 61-9 잠원동 스타빌딩","서울특별시 서초구 잠원로4길 33-2, 잠원동 스타빌딩 106호 (잠원동)","06519","파파동물병원","2025-08-25 15:53:56","I","2024-12-07 22:07:00.0","","200887.682187725","445628.575119012","","","","",""
"3210000","321000001020250003","2025-08-25","","01","영업/정상","0000","정상","","","","","02-522-5975","188.5","","서울특별시 서초구 방배동 908-2 나우빌딩","서울특별시 서초구 방배로 98, 나우빌딩 2층 (방배동)","06665","윤장원 외과 동물병원","2025-08-25 14:46:34","I","2024-12-07 22:07:00.0","","199652.457582377","442327.326165044","","","","",""
"3080000","308000001019970001","1997-08-18","","01","영업/정상","0000","정상","","","","","907-1565","62","","서울특별시 강북구 수유동 47-69","서울특별시 강북구 덕릉로 79 (수유동)","01081","동물병원 위드","2025-08-29 17:49:25","U","2024-12-07 21:01:00.0","","201926.504610044","459160.763596008","","","","",""
"3140000","314000001020030006","2003-04-22","","01","영업/정상","0000","정상","","","","","2697-7576","76.3","","서울특별시 양천구 신정동 987-3","서울특별시 양천구 오목로 198-1, 1층 (신정동)","08021","신정 동물병원","2025-08-30 10:28:23","U","2024-12-09 00:01:00.0","","187507.502548024","447012.966763513","","","","",""
"3210000","321000001020250005","2025-09-08","","01","영업/정상","0000","정상","","","","","02-6925-7021","83.89","","서울특별시 서초구 잠원동 60-3 메이플 자이 근린생활시설","서울특별시 서초구 잠원로4길 50, 메이플 자이 근린생활시설 서관동 213호 (잠원동)","06522","청담 아이윌 동물병원","2025-09-08 10:10:05","I","2024-12-08 23:00:00.0","","201024.481364815","445492.334204608","","","","",""
"3230000","323000001020250010","2025-08-28","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 송파구 거여동 35 서평프라자 201호","서울특별시 송파구 오금로 543, 서평프라자 201호 (거여동)","05768","송파올리브동물병원","2025-09-08 17:33:00","U","2024-12-08 23:00:00.0","","213118.559768606","443434.859083162","","","","",""
"3220000","322000001020250005","2025-08-11","","01","영업/정상","0000","정상","","","","","02-6951-5324","0","","서울특별시 강남구 역삼동 786-16","서울특별시 강남구 도곡로 241, 1,2층 (역삼동)","06230","24시 온숲 동물의료센터","2025-09-09 20:03:00","U","2024-12-08 23:01:00.0","","203896.530084243","443529.733928528","","","","",""
"3230000","323000001020250011","2025-09-12","","01","영업/정상","0000","정상","","","","","02-400-8820","","","서울특별시 송파구 장지동 894 위례아이파크 3동 C112호","서울특별시 송파구 위례광장로 136, 3동 C112호 (장지동, 위례아이파크)","05852","위례따숨동물병원","2025-09-22 17:56:05","U","2024-12-08 22:04:00.0","","212494.327675839","441590.062253247","","","","",""
"3240000","324000001020250003","2025-05-30","","01","영업/정상","0000","정상","","","","","02-6952-3375","","","서울특별시 강동구 천호동 423-200 강동 밀레니얼 중흥S-클래스","서울특별시 강동구 올림픽로78길 60, B101동 16호 (천호동, 강동 밀레니얼 중흥S-클래스)","05326","아나동물메디컬센터","2025-09-11 15:26:18","U","2024-12-08 23:03:00.0","","211150.812213612","448805.145144628","","","","",""
"3210000","321000001019970001","1997-01-17","","01","영업/정상","0000","정상","","","","","02-582-2186","0","","서울특별시 서초구 방배동 811-9","서울특별시 서초구 서초대로25길 99, 101호 (방배동)","06585","남서울동물병원","2025-09-16 16:58:06","U","2024-12-08 23:08:00.0","","199195.91292472","443305.495808909","","","","",""
"3230000","323000001020250008","2025-08-27","","01","영업/정상","0000","정상","","","","","02-3012-7507","0","","서울특별시 송파구 문정동 620 송파 푸르지오시티 상가동 220호, 221호","서울특별시 송파구 새말로 62, 송파 푸르지오시티 상가동 220호, 221호 (문정동)","05841","김선영 외과 동물병원","2025-10-01 10:18:38","U","2024-10-31 00:03:00.0","","210654.50616628","442070.575741668","","","","",""
"3230000","323000001020250009","2025-08-28","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 송파구 가락동 70-10 심쿵빌딩 101호","서울특별시 송파구 송이로14길 11, 심쿵빌딩 101호 (가락동)","05707","닥터M동물메디컬센터","2025-09-12 16:01:15","U","2024-12-08 23:04:00.0","","210401.486983271","444071.318409833","","","","",""
"3190000","319000001020250002","2025-08-25","","01","영업/정상","0000","정상","","","","","02-591-7555","326.97","","서울특별시 동작구 사당동 84-5","서울특별시 동작구 동작대로 151 (사당동)","06996","24시 데이원 동물의료센터","2025-09-17 11:11:28","U","2024-12-08 23:09:00.0","","198352.130093385","443101.215612197","","","","",""
"3100000","310000001020250003","2025-10-23","","01","영업/정상","0000","정상","","","","","02-6953-1445","","","서울특별시 노원구 상계동 371-2 백암빌딩","서울특별시 노원구 노원로 456, 백암빌딩 1층 (상계동)","01684","노원온동물병원","2025-10-23 13:50:52","I","2024-10-30 22:05:00.0","","205811.254840779","461684.988590888","","","","",""
"3040000","304000001020250001","2025-05-22","","01","영업/정상","0000","정상","","","","","02-6930-5747","","","서울특별시 광진구 구의동 594-4 금성빌딩","서울특별시 광진구 구의강변로 46, 금성빌딩 1,2층 (구의동)","05116","서울대학교동물검진센터","2025-10-31 09:50:51","U","2024-11-01 00:02:00.0","","208073.305054801","448077.378533521","","","","",""
"3110000","311000001020250001","2025-11-12","","01","영업/정상","0000","정상","","","","","02-306-9990","51.71","","서울특별시 은평구 증산동 258 DMC센트럴자이","서울특별시 은평구 수색로 200, 1층 120, 130호 (증산동, DMC센트럴자이)","03505","정든동물병원","2025-11-12 08:31:13","I","2024-10-31 23:04:00.0","","191337.27325892","453194.537663327","","","","",""
"3220000","322000001020100002","2010-02-11","","03","폐업","0002","폐업","2013-10-14","","","","549-5973","63","","서울특별시 강남구 청담동 91-10번지 1층 ","서울특별시 강남구 도산대로 425 (청담동,1층)","","닥터신 동물병원","2013-10-14 17:31:23","I","2018-08-31 23:59:59.0","","203675.513676636    ","446859.608488404    ","동물병원","","","000",""
"3000000","300000001020230001","2023-08-21","","01","영업/정상","0000","정상","","","","","02-762-7582","44.9","","서울특별시 종로구 혜화동 53-11 2층 ","서울특별시 종로구 창경궁로35길 19, 2층 (혜화동)","03076","뉴욕동물병원","2023-08-21 09:57:11","I","2023-08-23 00:18:32.0","","200079.663985257    ","453836.098562833    ","동물병원","","","000","0"
"3000000","300000001020200001","2020-05-17","","01","영업/정상","0000","정상","","","","","02-733-6030","326.5","","서울특별시 종로구 신교동 70-10번지 ","서울특별시 종로구 자하문로 95, 신교빌딩 1층 (신교동)","03032","선동물병원","2020-05-17 10:59:48","I","2020-05-19 00:23:19.0","","197278.891939281    ","453572.355620921    ","동물병원","","","000",""
"3000000","300000001020010002","2001-12-11","","01","영업/정상","0000","정상","","","","","02-744-9098","0","","서울특별시 종로구 창신동 80-1 ","서울특별시 종로구 지봉로 53-1 (창신동)","","해동물병원","2020-11-10 13:02:15","U","2020-11-17 02:40:00.0","","201300.617267399    ","452512.234050389    ","동물병원","","","000",""
"3000000","300000001020020001","2002-10-25","","01","영업/정상","0000","정상","","","","","391-4575","46.22","","서울특별시 종로구 홍지동 127-7번지 5통5반 지층 3호","서울특별시 종로구 자하문로 293 (홍지동)","03021","북악동물병원","2019-04-29 17:31:33","U","2019-05-01 02:40:00.0","","196420.140799836    ","455175.041431888    ","동물병원","","","000",""
"3000000","300000001020060001","2006-03-27","","01","영업/정상","0000","정상","","","","","3917502","0","","서울특별시 종로구 홍지동 126-8 ","서울특별시 종로구 자하문로 305 (홍지동)","","올리브동물병원","2024-04-26 10:03:10","U","2024-04-28 02:40:00.0","","196308.215602977    ","455218.757468473    ","동물병원","","","000","0"
"3000000","300000001020080001","2008-03-06","","01","영업/정상","0000","정상","","","","","3676-1190","42.58","","서울특별시 종로구 숭인동 52-8번지 ","서울특별시 종로구 지봉로 96-3 (숭인동)","","우리동물병원","2008-03-14 10:32:57","I","2018-08-31 23:59:59.0","","201312.324500599    ","452934.470658927    ","동물병원","","","000",""
"3000000","300000001020090001","2009-07-08","","01","영업/정상","0000","정상","","","","","02-735-7530","45","","서울특별시 종로구 내자동 125-3번지 ","서울특별시 종로구 사직로12길 2 (내자동)","","누리봄동물병원","2009-07-08 11:53:36","I","2018-08-31 23:59:59.0","","197374.347630839    ","452611.452584222    ","동물병원","","","000",""
"3000000","300000001020160001","2016-02-11","","01","영업/정상","0000","정상","","","","","722-8275","0","","서울특별시 종로구 통인동 147-7 씨에스코즈빌 ","서울특별시 종로구 자하문로 35-3, 씨에스코즈빌 101호 (통인동)","03040","광화문동물병원","2020-07-31 15:26:29","U","2020-08-02 02:40:00.0","","197383.197504794    ","452972.118568389    ","동물병원","","","000",""
"3000000","300000001020170001","2017-11-16","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 종로구 홍파동 42-13 경희궁자이 2단지 상가동 2229호","서울특별시 종로구 송월길 99, 상가동 2층 2229호 (홍파동, 경희궁자이 2단지)","03165","경희궁 바른 동물병원","2023-03-31 09:34:28","U","2023-05-26 08:48:36.0","","196711.256846666    ","452060.860508565    ","동물병원","","","000","0"
"3000000","300000001019950002","1995-09-05","","01","영업/정상","0000","정상","","","","","3672-8441","53.7","","서울특별시 종로구 명륜2가 5-99번지 1통3반 방산빌라 402호","서울특별시 종로구 창경궁로 261 (명륜2가)","03075","대학로동물병원","2019-04-29 17:30:23","U","2019-05-01 02:40:00.0","","199947.178659037    ","453593.826987348    ","동물병원","","","000",""
"3000000","300000001019990001","1999-04-23","","01","영업/정상","0000","정상","","","","","379-7575","0","","서울특별시 종로구 평창동 158-1 글로리아타운 ","서울특별시 종로구 평창문화로 75, 글로리아타운 111호 (평창동)","03009","월드펫동물병원","2023-03-17 15:58:31","U","2023-03-19 02:40:00.0","","197212.364862058    ","456055.205802855    ","동물병원","","","000","0"
"3000000","300000001020220001","2022-06-13","","01","영업/정상","0000","정상","","","","","","136.5","","서울특별시 종로구 숭인동 20-138 지1층 ","서울특별시 종로구 낙산길 311, 지1층 (숭인동)","03107","폴라동물병원","2022-06-13 16:55:05","I","2022-06-15 00:22:30.0","","201451.464239337    ","453137.690825347    ","동물병원","","","000","0"
"3000000","300000001020130001","2013-03-04","","02","휴업","0001","휴업","","","","","7323827","0","","서울특별시 종로구 효자동 31번지 ","서울특별시 종로구 자하문로 66-2 (효자동)","03042","효자동물병원","2014-12-31 09:42:36","I","2018-08-31 23:59:59.0","","197364.614476836    ","453303.293915738    ","동물병원","","","000",""
"3000000","300000001020130002","2001-06-04","","02","휴업","0001","휴업","","","","","732-3827","0","","서울특별시 종로구 효자동 31번지 ","서울특별시 종로구 자하문로 66-2 (효자동)","03042","효자동물병원","2014-12-31 09:43:33","I","2018-08-31 23:59:59.0","","197364.614476836    ","453303.293915738    ","동물병원","","","000",""
"3000000","300000001020130003","2001-06-04","","02","휴업","0001","휴업","","","","","732-3827","0","","서울특별시 종로구 효자동 31번지 ","서울특별시 종로구 자하문로 66-2 (효자동)","03042","효자동물병원","2014-12-31 09:44:30","I","2018-08-31 23:59:59.0","","197364.614476836    ","453303.293915738    ","동물병원","","","000",""
"3000000","300000001020010001","2013-03-04","","02","휴업","0001","휴업","","","","","732-3827","0","","서울특별시 종로구 효자동 31번지 ","서울특별시 종로구 자하문로 66-2 (효자동)","03042","효자동물병원","2014-12-31 09:41:37","I","2018-08-31 23:59:59.0","","197364.614476836    ","453303.293915738    ","동물병원","","","000",""
"3000000","300000001020040001","2004-09-08","","03","폐업","0002","폐업","2007-02-26","","","","3216-7582","26.29","","서울특별시 종로구 평창동 289-2번지 ","서울특별시 종로구 세검정로 313 (평창동)","","평창동물병원","2007-02-26 15:57:46","I","2018-08-31 23:59:59.0","","196842.609122384    ","455844.995397014    ","동물병원","","","000",""
